40-0641-02_l5;Якубовская Э.В., Галунчикова Н.Г.;Русский язык. 5 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);5;Русский язык  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0642-02_l5;Якубовская Э.В., Галунчикова Н.Г. ;Русский язык. 6 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);6;Русский язык  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0643-02_l5;Якубовская Э.В., Галунчикова Н.Г. ;Русский язык. 7 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника.  (Лицензия 5 лет);7;Русский язык  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0644-02_l5;Якубовская Э.В., Галунчикова Н.Г. ;Русский язык. 8 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);8;Русский язык  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0645-02_l5;Якубовская Э. В., Галунчикова Н. Г.;Русский язык. 9 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника.  (Лицензия 5 лет);9;Русский язык  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0647-02_l5;Ильина С.Ю., Аксенова А.К. и др. ;Чтение. 2 класс. В 2-х ч. Ч. 1. (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);2;Чтение (2-4) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0648-02_l5;Ильина С.Ю., Богданов А.А.;Чтение. 3 класс. В 2-х ч. Ч. 1. (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);3;Чтение (2-4) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0649-02_l5;Ильина С. Ю. и др.;Чтение. 4 класс. В 2-х ч. Ч.1 (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);4;Чтение (2-4) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0650-02_l5;Ковалева Е. А.;Технология. Сельскохозяйственный труд. 5 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника.  (Лицензия 5 лет);5;"Технология. ""Сельхозяйственный труд"". 5-9 кл.";;99.99.99.99.99.99;181
40-0651-02_l5;Ковалева Е. А.;Технология. Сельскохозяйственный труд. 6 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);6;"Технология. ""Сельхозяйственный труд"". 5-9 кл.";;99.99.99.99.99.99;181
40-0652-02_l5;Ковалева Е. А.;Технология. Сельскохозяйственный труд. 7 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);7;"Технология. ""Сельхозяйственный труд"". 5-9 кл.";;99.99.99.99.99.99;181
40-0653-02_l5;Ковалева Е. А.;Технология. Сельскохозяйственный труд. 8 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);8;"Технология. ""Сельхозяйственный труд"". 5-9 кл.";;99.99.99.99.99.99;181
40-0654-02_l5;Ковалева Е. А.;Технология. Сельскохозяйственный труд. 9 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);9;"Технология. ""Сельхозяйственный труд"". 5-9 кл.";;99.99.99.99.99.99;181
40-0655-02_l5;Картушина Г.Б., Мозговая Г.Г.;Технология. Швейное дело. 5 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);5;"Технология. ""Швейное дело"". 5-9 кл.";;99.99.99.99.99.99;181
40-0656-02_l5;Картушина Г.Б., Мозговая Г.Г. ;Технология. Швейное дело. 6 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);6;"Технология. ""Швейное дело"". 5-9 кл.";;99.99.99.99.99.99;181
40-0657-02_l5;Мозговая Г. Г., Картушина Г. Б.;Технология. Швейное дело. 7 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);7;"Технология. ""Швейное дело"". 5-9 кл.";;99.99.99.99.99.99;181
40-0658-02_l5;Мозговая Г. Г., Картушина Г. Б.;Технология. Швейное дело. 8 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);8;"Технология. ""Швейное дело"". 5-9 кл.";;99.99.99.99.99.99;181
40-0659-02_l5;Картушина Г. Б., Мозговая Г. Г.;Технология. Швейное дело. 9 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);9;"Технология. ""Швейное дело"". 5-9 кл.";;99.99.99.99.99.99;181
40-0665-01_l5;Зыкова Т. С., Зыкова М. А.;Русский язык. Развитие речи. 1 дополнительный класс (для глухих и слабослышащих обучающихся). Электронная форма учебника. (Лицензия 5 лет);подгот. и 1;Русский язык. Развитие речи  0-3 кл. (для глухих обучающихся);;99.99.99.99.99.99;181
40-0666-01_l5;Рау М. Ю., Зыкова М. А.;Изобразительное искусство. 1 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);1;Изобразительное искусство (1-4) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0728-01_l5;Ильина С. Ю.;Чтение. 2 класс. (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника (Лицензия 5 лет);2;Чтение  2-4 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0729-01_l5;Ильина С. Ю. и др.;Чтение. 3 класс. (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника (Лицензия 5 лет);3;Чтение  2-4 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0730-01_l5;Ильина С. Ю. и др.;Чтение. 4 класс. (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника (Лицензия 5 лет);4;Чтение  2-4 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0731-01_l5;Кузнецова Л. А.;Технология. Ручной труд. 2 кл. (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);2;Технология (1-4) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0732-01_l5;Кузнецова Л. А.;Технология. Ручной труд. 3 кл. (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);3;Технология (1-4) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0733-01_l5;Кузнецова Л. А., Симукова Я. С.;Технология. Ручной труд. 4 кл. (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);4;Технология (1-4) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0769-01_l5;Матвеева Н. Б., Ярочкина И. А., Попова М. А. и др.;Мир природы и человека. 1 класс. В 2 частях. Ч. 1 (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);1;Мир природы и человека (1-4) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0851-02_l5;Алышева Т. В.;Математика. 1 класс. В 2-х ч. Ч. 2. (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);1;Математика 0-4 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0852-01_l5;Алышева Т.В.;Математика. 2 класс. В 2 частях. Часть 2. (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);2;Математика 0-4 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0853-01_l5;Ильина С.Ю., Аксенова А.К. и др. ;Чтение. 2 класс. В 2-х ч. Ч. 2. (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);2;Чтение (2-4) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0854-01_l5;Ильина С.Ю., Богданов А.А.;Чтение. 3 класс. В 2-х ч. Ч. 2. (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);3;Чтение (2-4) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0855-01_l5;Ильина С. Ю. и др.;Чтение. 4 класс. В 2-х ч. Ч. 2. (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);4;Чтение (2-4) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0905-01_l5;Комарова С. В.;Речевая практика. 1 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);1;Речевая практика  1-4 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0909-01_l5;Матвеева Н. Б., Ярочкина И. А., Попова М. А. и др.;Мир природы и человека. 1 класс. В 2 частях. Ч. 2 (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);1;Мир природы и человека (1-4) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0916-01_l5;Зыкова Т. С., Кузьмичева Е. П., Зыкова М. А.;Русский язык. Развитие речи. 1 класс. В 2 частях. Ч. 2 (для глухих обучающихся). Электронная форма учебника. (Лицензия 5 лет);1;Русский язык. Развитие речи  0-3 кл. (для глухих обучающихся);;99.99.99.99.99.99;181
40-0921-01_l5;Аксенова А. К., Комарова С. В., Шишкова М. И.;Букварь. 1 класс. В 2 частях. Ч.1 (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);1;Русский язык. Обучение грамоте  1 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0922-01_l5;Аксенова А. К., Комарова С. В., Шишкова М. И.;Букварь. 1 класс. В 2 частях. Ч.2 (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);1;Русский язык. Обучение грамоте  1 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0924-01_l5;Зыкова Т. С., Кузьмичева Е. П., Зыкова М. А.;Русский язык. Развитие речи. 1 класс. В 2 частях. Ч. 1 (для глухих обучающихся). Электронная форма учебника. (Лицензия 5 лет);1;Русский язык. Развитие речи  0-3 кл. (для глухих обучающихся);;99.99.99.99.99.99;181
40-0929-01_l5;Зыкова Т.С., Зыков М.А.;Ознакомление с окружающим миром. 1 дополнительный класс (для глухих и слабослышащих обучающихся). Электронная форма учебника. (Лицензия 5 лет);подгот.;Ознакомление с окружающим миром  0-2 кл. (для глухих обучающихся);;99.99.99.99.99.99;181
